dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1412211600,2014-10-02 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.61,10000,9.46,13.01,12.23,15.4,1017,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412215200,2014-10-02 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.84,10000,9.66,12.29,11.23,14.51,1017,,,81,0,0,,,,,,0,800,Clear,sky is clear,01n
1412218800,2014-10-02 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.89,10000,8.77,12.22,11.23,14.53,1017,,,76,0,0,,,,,,0,800,Clear,sky is clear,01d
1412222400,2014-10-02 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.68,10000,3.79,14.48,14.21,17.24,1018,,,45,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1412226000,2014-10-02 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,22.2,10000,5.18,21.34,21.11,23.44,1018,,,33,0,0,,,,,,0,800,Clear,sky is clear,01d
1412229600,2014-10-02 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.25,,9.28,22.7,22.66,24.47,1018,,,41,1.07,312,,,,,,22,801,Clouds,few clouds,02d
1412233200,2014-10-02 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.08,10000,1.89,24.22,23.92,27.23,1017,,,22,4.12,210,,,,,,0,800,Clear,sky is clear,01d
1412236800,2014-10-02 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,28.36,9999,3.96,27.02,27.42,29.23,1016,,,21,2.1,200,,,,,,20,801,Clouds,few clouds,02d
1412240400,2014-10-02 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,29.83,9999,2.18,28.03,29.3,30.23,1015,,,17,2.1,270,,,,,,20,801,Clouds,few clouds,02d
1412244000,2014-10-02 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,30.94,9999,-2.59,28.89,29.81,32.23,1014,,,11,3.1,270,,,,,,20,801,Clouds,few clouds,02d
1412247600,2014-10-02 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,30.99,9999,-1.51,28.92,29.79,32.23,1014,,,12,4.12,270,,,,,,20,801,Clouds,few clouds,02d
1412251200,2014-10-02 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,30.19,9999,1.62,28.3,29.42,30.69,1014,,,16,2.1,260,,,,,,75,803,Clouds,broken clouds,04d
1412254800,2014-10-02 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,28.51,9999,7.16,27.3,26.66,29.99,1014,,,26,3.1,260,,,,,,75,803,Clouds,broken clouds,04d
1412258400,2014-10-02 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.7,9999,9.44,24.22,23.23,25.7,1014,,,38,3.1,250,,,,,,75,803,Clouds,broken clouds,04d
1412262000,2014-10-02 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.97,10000,8.49,21.32,20.23,23.97,1016,,,42,0,0,,,,,,0,800,Clear,sky is clear,01n
1412265600,2014-10-02 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20.04,10000,8.71,19.35,18.23,21.77,1017,,,48,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1412269200,2014-10-02 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20.18,10000,7.22,19.38,18.37,21.23,1018,,,43,2.1,320,,,,,,0,800,Clear,sky is clear,01n
1412272800,2014-10-02 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.82,10000,6.32,17.91,17.61,20.13,1019,,,44,2,310,,,,,,40,802,Clouds,scattered clouds,03n
1412276400,2014-10-02 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.07,10000,7.79,17.26,17.42,18.82,1019,,,51,0,0,,,,,,0,800,Clear,sky is clear,01n
1412280000,2014-10-02 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.95,10000,7.7,15.12,15.1,17,1019,,,58,1.03,150,,,,,,0,800,Clear,sky is clear,01n
1412283600,2014-10-02 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.52,10000,8.98,14.82,15.13,16,1019,,,65,0,0,,,,,,20,801,Clouds,few clouds,02n
1412287200,2014-10-02 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.35,10000,8.21,12.59,13.23,13.44,1019,,,71,0,0,,,,,,0,800,Clear,sky is clear,01n
1412290800,2014-10-02 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.79,10000,8.67,12.11,12.23,13.13,1020,,,76,2.1,100,,,,,,0,800,Clear,sky is clear,01n
1412294400,2014-10-03 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.47,10000,9.71,12.91,12.33,14.65,1019,,,78,0,0,,,,,,0,800,Clear,sky is clear,01n
1412298000,2014-10-03 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.07,10000,8.94,12.42,12.23,13.8,1020,,,76,2.1,90,,,,,,0,800,Clear,sky is clear,01n
1412301600,2014-10-03 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.68,10000,9.51,12.12,11.81,13.75,1020,,,81,0,0,,,,,,0,800,Clear,sky is clear,01n
1412305200,2014-10-03 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.63,9999,9.46,12.06,11.73,13.66,1020,,,81,1.03,240,,,,,,20,801,Clouds,few clouds,02d
1412308800,2014-10-03 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.11,9999,8.98,12.46,12.92,13.29,1021,,,76,1.03,0,,,,,,20,801,Clouds,few clouds,02d
1412312400,2014-10-03 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.65,10000,9.58,16.02,16.23,17,1021,,,63,3.1,60,,,,,,0,800,Clear,sky is clear,01d
1412316000,2014-10-03 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.98,10000,8.04,18.21,17.92,20.23,1021,,,49,0,0,,,,,,0,800,Clear,sky is clear,01d
1412319600,2014-10-03 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20,,10.97,19.52,19.07,21,1020,,,56,3.85,331,,,,,,28,802,Clouds,scattered clouds,03d
1412323200,2014-10-03 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23,10000,6.73,22.27,21.95,24.23,1019,,,35,3.1,250,,,,,,0,800,Clear,sky is clear,01d
1412326800,2014-10-03 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.9,9999,6.67,23.21,22.76,25.23,1018,,,33,3.1,30,,,,,,20,801,Clouds,few clouds,02d
1412330400,2014-10-03 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.51,9999,8.39,22.91,22.92,24.26,1018,,,38,2.1,330,,,,,,40,211,Thunderstorm,thunderstorm,11d
1412334000,2014-10-03 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.59,9999,8.46,23,22.83,24.6,1017,,,38,7.2,360,,,,,,20,801,Clouds,few clouds,02d
1412337600,2014-10-03 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.43,9999,9.02,20.8,20.11,23.29,1018,,,45,2.1,60,,,,,,75,211,Thunderstorm,thunderstorm,11d
1412341200,2014-10-03 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20.22,8000,10.9,19.73,18.88,22.07,1018,,,55,0,0,,,,,,100,520,Rain,light intensity shower rain,09d
1412344800,2014-10-03 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,19.34,9999,8.06,18.58,18.11,20.47,1018,,,48,4.12,240,,,,,,75,803,Clouds,broken clouds,04d
1412348400,2014-10-03 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.02,9999,8.85,17.31,17.23,19.1,1019,,,55,3.1,40,,0.23,,,,40,500,Rain,light rain,10n
1412352000,2014-10-03 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.61,9999,8.32,15.84,15.21,17.86,1021,,,58,2.1,230,,0.94,,,,40,500,Rain,light rain,10n
1412355600,2014-10-03 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,14.16,9999,8.13,13.38,13.03,15.11,1021,,,67,0,0,,0.69,,,,75,500,Rain,light rain,10n
1412359200,2014-10-03 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,14.24,10000,7.53,13.39,13.25,15.38,1021,,,64,2,140,,0.23,,,,20,500,Rain,light rain,10n
1412362800,2014-10-03 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.07,10000,8.94,12.42,12.23,14.31,1021,,,76,2.1,50,,0.18,,,,0,500,Rain,light rain,10n
1412366400,2014-10-03 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.36,10000,8.25,11.64,11.34,13.54,1021,,,76,0,0,,0.11,,,,0,500,Rain,light rain,10n
1412370000,2014-10-03 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.42,10000,9.67,10.94,11.3,11.53,1021,,,89,0,0,,,,,,20,801,Clouds,few clouds,02n
1412373600,2014-10-03 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.62,10000,9.54,10.17,10.26,11.23,1021,,,93,1.03,120,,,,,,0,800,Clear,sky is clear,01n
1412377200,2014-10-03 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.2,10000,9.12,9.7,9.84,10.47,1021,,,93,0,0,,0.1,,,,0,500,Rain,light rain,10n
1412380800,2014-10-04 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.29,10000,9.99,9.93,9.82,10.72,1021,,,98,1,130,,0.11,,,,40,500,Rain,light rain,10n
1412384400,2014-10-04 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,10.47,10000,10.47,10.18,10.02,10.9,1021,,,100,0,0,,0.1,,,,0,500,Rain,light rain,10n
1412388000,2014-10-04 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,9.82,10000,9.82,9.82,9.23,10.33,1021,,,100,1.03,270,,0.14,,,,0,500,Rain,light rain,10n
1412391600,2014-10-04 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,9.85,9999,9.85,9.85,9.23,10.43,1021,,,100,0,0,,0.13,,,,40,500,Rain,light rain,10d
1412395200,2014-10-04 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.04,9999,9.95,10.63,10.13,12.23,1021,,,93,1.03,220,,0.11,,,,40,500,Rain,light rain,10d
1412398800,2014-10-04 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,14.39,9999,10.22,13.87,14.14,14.73,1021,,,76,0,0,,,,,,20,801,Clouds,few clouds,02d
1412402400,2014-10-04 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.52,10000,9.46,15.87,15.49,17.73,1020,,,63,0,0,,,,,,0,800,Clear,sky is clear,01d
1412406000,2014-10-04 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,17.65,10000,6.82,16.75,16.69,20.23,1019,,,49,3.1,160,,,,,,0,800,Clear,sky is clear,01d
1412409600,2014-10-04 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.33,9999,9.25,20.72,20.76,21.86,1018,,,46,4.12,120,,,,,,20,801,Clouds,few clouds,02d
1412413200,2014-10-04 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.72,9999,7.37,23.06,23.18,24.23,1017,,,35,5.14,150,,,,,,20,801,Clouds,few clouds,02d
1412416800,2014-10-04 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.29,9999,7.87,23.69,23.22,25.21,1015,,,35,5.14,120,,,,,,20,801,Clouds,few clouds,02d
1412420400,2014-10-04 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.61,10000,6.27,24.98,24.49,26.23,1014,,,29,5.14,100,,,,,,0,800,Clear,sky is clear,01d
1412424000,2014-10-04 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.86,10000,5.46,25.21,24.79,26.35,1014,,,27,7.2,130,,,,,,0,800,Clear,sky is clear,01d
1412427600,2014-10-04 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.66,9999,5.29,24.99,24.89,26.49,1014,,,27,6.2,120,,0.11,,,,40,500,Rain,light rain,10d
1412431200,2014-10-04 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.75,9999,5.63,22.99,22.79,24.23,1014,,,31,3.1,250,,,,,,40,802,Clouds,scattered clouds,03d
1412434800,2014-10-04 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.21,9999,10.97,20.74,19.23,22.79,1015,,,52,0,0,,,,,,40,802,Clouds,scattered clouds,03n
1412438400,2014-10-04 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.47,,12.6,21.16,19.82,22.36,1016,,,57,2.65,337,,,,,,2,800,Clear,sky is clear,01n
1412442000,2014-10-04 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,17.74,9999,10.61,17.21,16.23,18.84,1017,,,63,0,0,,,,,,20,801,Clouds,few clouds,02n
1412445600,2014-10-04 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,17.6,,12.92,17.35,16.07,18.36,1017,,,74,2.28,338,,,,,,8,800,Clear,sky is clear,01n
1412449200,2014-10-04 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.61,9999,11.34,16.18,14.23,18.32,1017,,,71,2.1,260,,,,,,20,801,Clouds,few clouds,02n
1412452800,2014-10-04 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.22,10000,9.14,14.55,14.23,17.15,1017,,,67,0,0,,,,,,0,800,Clear,sky is clear,01n
1412456400,2014-10-04 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.23,,12.73,15.03,14.03,16.94,1017,,,85,1.85,334,,,,,,8,800,Clear,sky is clear,01n
1412460000,2014-10-04 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.07,10000,8.94,12.42,12.23,14.94,1017,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412463600,2014-10-04 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13,10000,8.87,12.34,12.23,14.67,1017,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412467200,2014-10-05 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.12,10000,9.56,12.55,12.03,14.5,1017,,,79,0,0,,,,,,0,800,Clear,sky is clear,01n
1412470800,2014-10-05 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.47,10000,10.37,12.04,10.23,14.29,1017,,,87,0,0,,,,,,0,800,Clear,sky is clear,01n
1412474400,2014-10-05 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.54,10000,8.4,10.86,10.23,12.72,1017,,,81,0,0,,,,,,0,800,Clear,sky is clear,01n
1412478000,2014-10-05 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.41,10000,8.27,10.72,10.23,12.5,1018,,,81,0,0,,,,,,0,800,Clear,sky is clear,01d
1412481600,2014-10-05 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,14.17,10000,6.04,13.16,13.05,15.23,1018,,,58,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1412485200,2014-10-05 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,19.09,10000,7.84,18.31,18.46,20.06,1019,,,48,1.03,210,,,,,,0,800,Clear,sky is clear,01d
1412488800,2014-10-05 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20.48,10000,4.51,19.5,19.88,21.23,1019,,,35,3.1,240,,,,,,0,800,Clear,sky is clear,01d
1412492400,2014-10-05 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.65,10000,3.81,20.68,20.76,23.23,1018,,,31,2.1,180,,,,,,0,800,Clear,sky is clear,01d
1412496000,2014-10-05 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.5,9999,2.03,23.61,23.9,25.23,1017,,,23,2.1,210,,,,,,20,801,Clouds,few clouds,02d
1412499600,2014-10-05 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.77,10000,0.31,23.82,24.2,25.38,1016,,,20,3.1,220,,,,,,0,800,Clear,sky is clear,01d
1412503200,2014-10-05 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.84,10000,-0.23,24.95,25.01,26.73,1016,,,18,5.14,240,,,,,,0,800,Clear,sky is clear,01d
1412506800,2014-10-05 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,26.57,9999,-0.4,26.57,25.54,27.47,1015,,,17,2.1,160,,,,,,20,801,Clouds,few clouds,02d
1412510400,2014-10-05 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,26.88,10000,-0.18,25.93,25.81,27.96,1015,,,17,2.1,140,,,,,,0,800,Clear,sky is clear,01d
1412514000,2014-10-05 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,26.37,10000,-1.27,26.37,25.81,27.14,1015,,,16,4.12,240,,,,,,0,800,Clear,sky is clear,01d
1412517600,2014-10-05 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.36,10000,-0.02,23.37,23.82,25.33,1015,,,20,0,0,,,,,,0,800,Clear,sky is clear,01d
1412521200,2014-10-05 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,22.25,10000,0.73,21.16,21.23,23.34,1016,,,24,0,0,,,,,,0,800,Clear,sky is clear,01n
1412524800,2014-10-05 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.88,,0.99,20.78,21.61,22.28,1017,,,25,1.56,19,,,,,,0,800,Clear,sky is clear,01n
1412528400,2014-10-05 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,17.9,10000,-1.19,16.45,17.31,18.23,1017,,,27,1.03,340,,,,,,0,800,Clear,sky is clear,01n
1412532000,2014-10-05 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.62,10000,-0.89,15.12,16.04,17.08,1018,,,30,0,0,,,,,,0,800,Clear,sky is clear,01n
1412535600,2014-10-05 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.6,10000,0.28,15.18,16.23,17.08,1018,,,33,0,0,,,,,,0,800,Clear,sky is clear,01n
1412539200,2014-10-05 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.26,10000,1.04,13.83,14.84,15.89,1019,,,38,2.1,300,,,,,,0,800,Clear,sky is clear,01n
1412542800,2014-10-05 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,14.96,10000,1.83,13.58,14.23,15.55,1019,,,41,1,280,,,,,,0,800,Clear,sky is clear,01n
1412546400,2014-10-05 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.6,10000,0.61,12.09,12.91,14.23,1020,,,41,2.1,270,,,,,,0,800,Clear,sky is clear,01n
1412550000,2014-10-05 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.71,10000,1.4,11.24,12.23,13.32,1020,,,46,0,0,,,,,,0,800,Clear,sky is clear,01n
1412553600,2014-10-06 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,12.42,10000,1.73,10.97,11.33,13.06,1020,,,48,0,0,,,,,,0,800,Clear,sky is clear,01n
1412557200,2014-10-06 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.88,10000,1.52,10.4,10.23,13.19,1020,,,49,2.1,30,,,,,,0,800,Clear,sky is clear,01n
1412560800,2014-10-06 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.42,10000,2.19,10,10.23,12.73,1020,,,53,0,0,,,,,,0,800,Clear,sky is clear,01n
1412564400,2014-10-06 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.72,10000,0.49,10.15,10.9,12.96,1021,,,46,0,0,,,,,,0,800,Clear,sky is clear,01d
1412568000,2014-10-06 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.99,10000,1.94,12.59,13.16,15.09,1021,,,44,1.03,270,,,,,,0,800,Clear,sky is clear,01d
1412571600,2014-10-06 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,19.26,10000,0.8,18,18.85,19.65,1022,,,29,1.03,150,,,,,,0,800,Clear,sky is clear,01d
1412575200,2014-10-06 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.02,10000,2.8,19.96,20.53,21.63,1021,,,30,2.1,180,,,,,,0,800,Clear,sky is clear,01d
1412578800,2014-10-06 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,22.4,10000,0.27,21.3,21.44,24.23,1020,,,23,2.1,200,,,,,,0,800,Clear,sky is clear,01d
1412582400,2014-10-06 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,25.86,9999,-0.91,24.95,24.97,27.23,1020,,,17,2.1,140,,,,,,20,801,Clouds,few clouds,02d
1412586000,2014-10-06 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,26.31,9999,-0.58,26.31,25.5,27.23,1019,,,17,4.12,230,,,,,,40,802,Clouds,scattered clouds,03d
1412589600,2014-10-06 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,26.79,9999,-1.75,25.82,25.93,27.83,1018,,,15,2.1,260,,,,,,40,802,Clouds,scattered clouds,03d
1412593200,2014-10-06 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,27.66,9999,-3.8,26.37,26.31,29.23,1016,,,12,2.1,240,,,,,,20,801,Clouds,few clouds,02d
1412596800,2014-10-06 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,27.87,9999,-2.7,26.53,26.4,29.23,1016,,,13,0,0,,,,,,20,801,Clouds,few clouds,02d
1412600400,2014-10-06 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,27.48,9999,-2.97,26.25,26.09,28.88,1016,,,13,3.1,250,,,,,,20,801,Clouds,few clouds,02d
1412604000,2014-10-06 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,24.54,9999,-0.51,23.55,23.18,25.99,1016,,,19,0,0,,,,,,20,801,Clouds,few clouds,02d
1412607600,2014-10-06 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.9,9999,-0.67,20.72,21.23,23,1017,,,22,1.03,360,,,,,,20,801,Clouds,few clouds,02n
1412611200,2014-10-06 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,20.76,10000,0.04,19.54,19.23,22.33,1017,,,25,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1412614800,2014-10-06 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.53,10000,9.33,17.87,16.23,20.38,1018,,,55,3.1,270,,,,,,0,800,Clear,sky is clear,01n
1412618400,2014-10-06 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.6,,13.46,18.4,16.86,19.61,1019,,,72,3.23,323,,,,,,6,800,Clear,sky is clear,01n
1412622000,2014-10-06 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,17.97,,13.88,17.83,16.91,18.49,1020,,,77,3.11,325,,,,,,10,800,Clear,sky is clear,01n
1412625600,2014-10-06 20:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.54,10000,11.33,15.13,13.23,17.19,1020,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412629200,2014-10-06 21:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.94,,13.6,15.84,14.93,17.06,1019,,,86,2.57,323,,,,,,15,801,Clouds,few clouds,02n
1412632800,2014-10-06 22:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.8,10000,9.65,13.22,13.23,14.69,1020,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412636400,2014-10-06 23:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13,10000,7.87,12.21,11.23,14.19,1019,,,71,0,0,,,,,,0,800,Clear,sky is clear,01n
1412640000,2014-10-07 00:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.31,,11.02,12.94,12.96,13.63,1019,,,86,2.53,323,,,,,,34,802,Clouds,scattered clouds,03n
1412643600,2014-10-07 01:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.15,,10.69,12.74,12.83,13.32,1019,,,85,2.62,321,,,,,,42,802,Clouds,scattered clouds,03n
1412647200,2014-10-07 02:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.6,10000,7.52,10.8,10.23,12.46,1020,,,76,0,0,,,,,,0,800,Clear,sky is clear,01n
1412650800,2014-10-07 03:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.5,10000,7.42,10.69,10.23,12.43,1020,,,76,1.03,360,,,,,,0,800,Clear,sky is clear,01d
1412654400,2014-10-07 04:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.51,10000,7.51,12.67,12.5,14.61,1021,,,67,0,0,,,,,,0,800,Clear,sky is clear,01d
1412658000,2014-10-07 05:00:00 +0000 UTC,12600,Alvand,36.19,50.06,18.13,10000,6.02,17.17,17.32,19.23,1021,,,45,5.14,360,,,,,,0,800,Clear,sky is clear,01d
1412661600,2014-10-07 06:00:00 +0000 UTC,12600,Alvand,36.19,50.06,19.78,9999,6.86,18.94,18.76,21.23,1020,,,43,4.12,360,,,,,,20,801,Clouds,few clouds,02d
1412665200,2014-10-07 07:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.22,9999,7.1,20.44,20.4,22.23,1020,,,40,5.14,360,,,,,,20,801,Clouds,few clouds,02d
1412668800,2014-10-07 08:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.46,9999,6.28,22.72,22.82,24.23,1020,,,33,4.12,340,,,,,,20,801,Clouds,few clouds,02d
1412672400,2014-10-07 09:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.8,9999,7.44,23.15,23.14,24.23,1019,,,35,6.2,360,,,,,,20,801,Clouds,few clouds,02d
1412676000,2014-10-07 10:00:00 +0000 UTC,12600,Alvand,36.19,50.06,23.44,9999,6.26,22.7,22.41,24.24,1018,,,33,5.14,10,,,,,,20,801,Clouds,few clouds,02d
1412679600,2014-10-07 11:00:00 +0000 UTC,12600,Alvand,36.19,50.06,22.19,9999,6.02,21.38,21.14,23.56,1019,,,35,4.12,30,,,,,,20,801,Clouds,few clouds,02d
1412683200,2014-10-07 12:00:00 +0000 UTC,12600,Alvand,36.19,50.06,21.02,9999,5.79,20.14,19.88,22.28,1019,,,37,5.14,360,,,,,,20,801,Clouds,few clouds,02d
1412686800,2014-10-07 13:00:00 +0000 UTC,12600,Alvand,36.19,50.06,19.85,9999,4.75,18.86,18.59,21,1020,,,37,7.2,340,,,,,,20,801,Clouds,few clouds,02d
1412690400,2014-10-07 14:00:00 +0000 UTC,12600,Alvand,36.19,50.06,16.67,9999,2.67,15.41,14.79,18.23,1021,,,39,4.12,10,,,,,,20,801,Clouds,few clouds,02d
1412694000,2014-10-07 15:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.6,10000,3.4,14.36,14.24,16.23,1021,,,44,3.1,350,,,,,,0,800,Clear,sky is clear,01n
1412697600,2014-10-07 16:00:00 +0000 UTC,12600,Alvand,36.19,50.06,15.01,10000,2.87,13.72,14.06,15.46,1022,,,44,3.1,330,,,,,,0,800,Clear,sky is clear,01n
1412701200,2014-10-07 17:00:00 +0000 UTC,12600,Alvand,36.19,50.06,13.56,10000,1.55,12.12,12.07,15.23,1023,,,44,2.1,310,,,,,,0,800,Clear,sky is clear,01n
1412704800,2014-10-07 18:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.7,,7.62,10.91,10.83,12.5,1023,,,76,4.87,329,,,,,,43,802,Clouds,scattered clouds,03n
1412708400,2014-10-07 19:00:00 +0000 UTC,12600,Alvand,36.19,50.06,11.62,10000,3.4,10.33,10.72,12.23,1024,,,57,1.03,0,,,,,,0,800,Clear,sky is clear,01n
